,xyz_vaccine,seasonal_vaccine
3842,1.914511730439126e-18,2.7303930236794224e-18
3843,1.8963497188588545e-16,1.0219041022039292e-15
3844,1.431153317443701e-17,1.89167842144652e-17
3845,1.7226386998363573e-16,1.120329137814977e-16
3846,5.73328027713487e-16,4.670513611193344e-15
3847,1.7267547348547673e-25,1.4597359500238916e-24
3848,2.0435669840489712e-14,3.391058582116422e-15
3849,3.120665473406341e-15,5.759970622969338e-15
3850,1.744388395790266e-16,8.343475973009575e-17
3851,1.6001679055254227e-15,5.837529404789888e-16
3852,1.1708113905273637e-13,2.008960472536987e-13
3853,9.67553340540619e-16,3.264228711412663e-15
3854,9.789628391038414e-14,3.034171565937702e-14
3855,6.585378308298419e-17,1.0679537726306973e-16
3856,9.18922760375116e-17,2.758114316784912e-16
3857,4.731476084927116e-19,2.1923846072949237e-18
3858,5.286964926524328e-15,2.503718263653257e-14
3859,5.18902778850189e-17,1.6936301488534042e-17
3860,1.097052407934701e-18,1.0604697852410064e-17
3861,1.3045504569428562e-17,2.44029809945782e-17
3862,1.7374241797382382e-14,2.0330975211333307e-14
3863,8.582168157973087e-22,5.307662481740885e-22
3864,2.9677587359492583e-20,5.451351065707498e-20
3865,6.317940106170704e-17,1.7222406277392596e-16
3866,2.3572416125471626e-16,2.6548632941975373e-16
3867,7.16843176414804e-16,1.187512663643835e-15
3868,3.2209204113435524e-18,1.2861836120242143e-17
3869,1.042297045886533e-13,1.0593428095935035e-13
3870,6.801044367162025e-22,2.3630150875752842e-21
3871,2.725150288747289e-15,2.341035465083213e-15
3872,1.3059919937172143e-17,3.831053056609253e-17
3873,1.5622720228697537e-16,4.991723124008899e-16
3874,5.639290217431398e-17,1.1245792471202976e-16
3875,6.517907655869341e-21,1.3372595570348206e-21
3876,1.321032042880088e-13,5.0568916821980825e-14
3877,6.110385744879831e-13,7.372063037394779e-13
3878,4.891648893970122e-15,1.85972830512955e-15
3879,2.241944070967677e-16,9.730323589883504e-17
3880,3.175834608345074e-15,1.219134891725391e-14
3881,1.747486519151807e-16,7.384183056053559e-17
3882,1.3617897750699161e-16,2.582506038250357e-16
3883,1.1122226224646742e-13,8.128014026772111e-14
3884,4.521270215979072e-13,8.674005296152461e-13
3885,5.3640385148189906e-14,8.57722416821628e-14
3886,2.9058455676262627e-16,2.0830792334921934e-15
3887,8.630012607473901e-17,4.496097989388323e-16
3888,1.3144645614525647e-16,1.915200845433955e-16
3889,9.35700367836038e-15,1.6591787715722113e-14
3890,5.1391198072796606e-20,6.077551988905108e-20
3891,7.430430152313387e-16,9.220180916203807e-16
3892,6.850681883698962e-17,1.4373949102853523e-16
3893,1.4003571574770656e-12,2.512123829303897e-13
3894,4.2751411139565294e-17,1.5798981785086693e-16
3895,7.281833318783716e-12,9.588792842866366e-12
3896,1.0714998388532883e-18,2.6061081063140203e-18
3897,3.5750514567549394e-14,2.2961399937161503e-14
3898,3.7406692623421896e-14,1.220518499494315e-13
3899,8.806754873816162e-14,3.265011312955343e-13
3900,7.130695414873943e-18,2.80060786989771e-17
3901,2.0078686054593817e-16,1.1020835813783892e-15
3902,7.040204387033972e-14,8.950295096520823e-14
3903,7.093256140480663e-16,4.774552742861815e-15
3904,1.8470248413398886e-13,1.7696503728735124e-13
3905,1.577391649631765e-14,2.4287679360692063e-14
3906,1.382736573846011e-18,4.816680728829598e-18
3907,2.4800100971135497e-13,1.847356076387196e-13
3908,5.15575555600039e-18,1.8321332642566507e-17
3909,2.424712732950362e-14,6.763627102846012e-14
3910,1.0650601445640688e-14,3.8993298723908174e-14
3911,2.383411014306407e-13,2.496063841617223e-13
3912,4.2747952179018183e-19,1.2888205987390826e-18
3913,1.5357043562956225e-16,2.4075616992685636e-16
3914,6.223477197980292e-14,2.9297283567844e-14
3915,9.953001776291702e-21,3.213696726594507e-20
3916,2.073390624132666e-12,6.3398490277112e-13
3917,3.5703403030871685e-25,1.5347948881465819e-24
3918,3.6183135189683583e-16,1.9396257824207908e-15
3919,1.6337021386816244e-19,1.1797441598777614e-18
3920,2.57531198843523e-12,2.039554961516686e-12
3921,4.066592321264424e-16,1.2344232357536766e-15
3922,2.442570135454348e-23,3.264296124448718e-23
3923,1.030256356007565e-12,9.112145873259e-13
3924,4.260947686130265e-18,3.9886430788423964e-17
3925,9.198155579622782e-18,3.5350517324028215e-17
3926,7.302699437925422e-16,1.2575788313271788e-15
3927,1.8869446685130463e-18,6.853321816622557e-18
3928,3.37095629238885e-13,1.0417534042341975e-13
3929,1.2632086874029237e-16,1.8175371806061605e-16
3930,3.5938529565630216e-14,7.618833713175765e-14
3931,7.343840999206488e-19,5.525171224551562e-19
3932,8.222429873039929e-18,8.618464839018025e-18
3933,4.289438254396487e-15,4.422062394136585e-15
3934,3.24257918171193e-16,1.2822301136266958e-15
3935,1.3715041471713246e-12,3.092019824258642e-13
3936,2.7677297898901516e-16,8.678567128177659e-16
3937,1.9699079647843662e-16,1.320830835127572e-15
3938,1.2675738361391116e-17,3.4090297283989126e-17
3939,5.4213855721752874e-18,1.1051073243804052e-17
3940,5.983087136564251e-16,1.5083558140285368e-15
3941,2.832684922639811e-15,1.6716425154623143e-15
3942,2.6198310254750837e-14,9.606164191378177e-14
3943,1.331113534065826e-15,1.4820419399121218e-15
3944,9.618046778403705e-16,2.3997610782153848e-15
3945,5.4837933992277155e-14,2.2274867487643096e-13
3946,2.7474753032229855e-25,1.6739416336295905e-25
3947,1.256497559688066e-13,1.0021814786811145e-13
3948,7.287858433583753e-22,5.6272791679503096e-21
3949,9.655217193130574e-15,2.5275480768643723e-14
3950,1.1420766856476315e-16,1.9158910879180516e-17
3951,1.9812950548535826e-18,1.184814557092439e-18
3952,7.25371974041716e-16,9.888814731679884e-16
3953,1.481067208297955e-15,6.592286366630199e-15
3954,9.686402989364836e-16,5.157802012569801e-15
3955,3.855805572887428e-16,5.575576931339892e-16
3956,8.876420008453886e-16,2.0682322597621366e-16
3957,1.799334850094313e-15,2.4695727238439645e-15
3958,1.1966305316530854e-17,1.701861902207816e-17
3959,3.2966851165835996e-14,1.575748091544456e-13
3960,8.694471138394883e-19,1.7388199822523886e-18
3961,1.4669131201579233e-17,3.2258777045876046e-17
3962,2.605577979075479e-15,2.2999464549689197e-15
3963,5.251370293653702e-16,2.4907500406537342e-15
3964,7.858995225027964e-17,2.853082228479982e-16
3965,4.2129887765673464e-12,1.422791908331113e-12
3966,2.024012476671509e-15,2.0836424338024914e-15
3967,2.724444655165572e-15,1.089453550768798e-14
3968,1.8552073327010886e-15,6.725533554369483e-15
3969,6.24852499276786e-20,2.3186202915086345e-20
3970,4.3110638613828376e-14,1.2929919664444977e-14
3971,2.4763461249931068e-18,3.586478139403664e-18
3972,2.070750040163644e-18,1.1434484798251923e-17
3973,6.323716429591179e-16,2.676697100348724e-15
3974,5.787091020457172e-12,3.089437107557137e-12
3975,5.3221977912992227e-17,1.2570403190373782e-16
3976,1.8583927700876405e-16,6.665365749305336e-16
3977,1.8532757095355436e-14,2.2380446298647848e-14
3978,1.4603924472330796e-16,3.82706674559416e-16
3979,8.073881146497457e-20,1.5503179357613996e-19
3980,5.42462421272345e-13,1.1909354771257174e-12
3981,4.495530892144759e-14,9.346056539799267e-15
3982,5.238847524111931e-13,8.816961698638862e-13
3983,1.2489731351104874e-15,7.947972511384964e-15
3984,4.076138843502538e-17,8.366108045837032e-17
3985,2.6701067773070757e-17,4.3398202164078754e-17
3986,1.463057143689476e-14,1.4350761939804607e-14
3987,2.052899253857316e-12,3.7934440094975245e-12
3988,4.0306811567104404e-16,7.808430299551997e-16
3989,5.381060210849046e-18,2.220566133895117e-17
3990,2.8618113210037647e-12,6.859093614599046e-13
3991,5.594525073033959e-14,4.574670842977727e-14
3992,1.1171349005820056e-16,6.161715728431943e-16
3993,2.3609732727739357e-14,5.715268472361664e-14
3994,5.1004816246651525e-14,3.611003214453695e-14
3995,6.094045416562352e-15,2.1587931499172453e-14
3996,1.328325263960353e-20,4.3348386298523593e-20
3997,1.2233271072844741e-18,1.6526783991217458e-18
3998,6.391923699989987e-17,2.012918463641451e-16
3999,3.537280997990563e-21,1.7254767095915526e-20
4000,1.041580699067696e-15,1.3835029386034704e-15
4001,2.2639840998381452e-14,1.848521718677216e-14
4002,4.138923754549105e-18,6.3922793221243184e-18
4003,6.2167413105926025e-15,1.9659459186285115e-15
4004,1.865115219480968e-12,1.4159458982103284e-12
4005,2.34414536729984e-16,6.105666166822635e-16
4006,1.0758947733945261e-19,1.5155713918199947e-19
4007,5.1398157119008976e-17,5.082597137902943e-16
4008,3.795811454601052e-13,6.26117334871414e-14
4009,2.6697276005337568e-21,1.1380289377087569e-21
4010,7.69850471603544e-15,1.629085658383059e-14
4011,1.6969033180502746e-17,4.983471826164529e-17
4012,1.8809545520632504e-21,1.4145510854590334e-21
4013,4.775978497692854e-17,2.0721680887330596e-16
4014,5.972382485708164e-13,8.538395758528953e-13
4015,7.466466991816561e-16,2.618666858628348e-15
4016,3.5966641281855624e-17,1.027715214906204e-16
4017,9.848099158490941e-15,2.4914846560176622e-14
4018,3.168161649770936e-13,3.3568446494616713e-13
4019,7.499868712388024e-20,2.0885346316241023e-19
4020,1.57113479343841e-18,1.2205184636139346e-18
4021,3.874750766367462e-18,3.1715590533785733e-18
4022,3.6057282010906397e-12,8.402332387725766e-12
4023,4.639594435499776e-16,1.3490608139350655e-15
4024,4.632058883578588e-16,2.281166281285439e-15
4025,2.6057588561542788e-14,1.1918238364006733e-14
4026,1.173426996030581e-15,4.105526404159575e-15
4027,1.9491013798613272e-21,4.282340453657734e-21
4028,8.802801552238402e-19,6.270079247878694e-19
4029,6.242084391861279e-14,2.5741463123437693e-14
4030,1.3646013886107973e-17,8.947679252663269e-18
4031,2.5082163591921637e-15,7.251474304531427e-15
4032,3.2387615643726577e-17,1.2750695869824775e-16
4033,3.4196205567622237e-22,8.916095233345778e-22
4034,7.071271482727422e-19,3.2396964525066037e-18
4035,1.0945302699717563e-21,3.14783796269141e-21
4036,2.2469433974074157e-15,2.7704279093492666e-15
4037,7.983321618908663e-14,2.2148519381407315e-13
4038,9.687490970259871e-14,3.889206027447859e-14
4039,4.44420273258719e-15,6.437204316897252e-16
4040,1.3989147208121944e-19,9.801667154953605e-20
4041,9.685180575384608e-15,4.460359171707e-14
4042,3.859980913107478e-17,5.905351867063057e-17
4043,6.548277533928125e-14,9.510675868516286e-14
4044,1.1378766054114503e-18,1.1174780129984064e-18
4045,1.1946121485829013e-14,1.668284556710758e-14
4046,1.6654013582227409e-19,2.214977019438232e-18
4047,2.7796521677429227e-15,3.5031377671948343e-15
4048,1.0428532409551082e-20,7.417265986329701e-20
4049,4.977469342718017e-13,1.0460233531500525e-12
4050,1.729206189816253e-15,2.230813480611099e-16
4051,2.288516850577153e-14,2.8176875206470872e-14
4052,4.0753354627988916e-24,1.6196101374942906e-23
4053,4.829704672151629e-16,8.122368828827881e-16
4054,1.9340372385568284e-12,4.3546236912695424e-13
4055,4.674092676507388e-16,1.2897853482466375e-16
4056,5.5356076584995444e-15,3.6044724035071044e-14
4057,3.3931639074535263e-16,2.9145209197373102e-15
4058,9.135510106353577e-15,4.1269060649553695e-14
4059,1.2829194812762091e-14,2.5100671122486544e-14
4060,5.74666834828945e-13,7.952699443469975e-14
4061,7.305262139013042e-15,8.723329661796937e-15
4062,3.0571692670336563e-15,4.276908221640899e-15
4063,1.7646318727172162e-14,1.1327810939702665e-13
4064,7.707645484871964e-16,2.5163968804346397e-16
4065,8.537642607772736e-23,9.07488157293098e-23
4066,8.793788707397874e-14,2.6920990553488127e-13
4067,5.7593308484386434e-15,1.4626268122580818e-14
4068,1.6027588809968539e-18,1.4881720912341415e-18
4069,1.3962304437439042e-15,3.49299214071848e-15
4070,3.0243549840966567e-14,2.1790907065378282e-14
4071,7.192145542609798e-16,1.3753780033981797e-15
4072,1.1130388677126724e-14,4.34840016223651e-14
4073,7.581885307435773e-18,1.2062541892662881e-17
4074,1.1924783667917255e-18,2.7223517605278987e-18
4075,3.2160370317691162e-12,6.22127091487523e-12
4076,5.661966381697762e-15,1.303860206721911e-14
4077,3.640051209667106e-14,2.4618372553593553e-14
4078,6.216840133471267e-19,5.39622319506931e-18
4079,3.8478273281148113e-13,8.093274488516407e-14
4080,5.295524291480667e-16,3.187033977628873e-16
4081,1.5140366426861632e-17,2.8422363144090282e-18
4082,2.1959098177564572e-14,2.0845037590711943e-14
4083,1.7144790099674145e-16,6.923416291964326e-16
4084,5.406864151893817e-13,7.376484431665897e-13
4085,8.033409494370553e-16,4.4206352194875414e-16
4086,1.1988853374279271e-12,1.6151141926890352e-12
4087,1.5614287071585308e-15,4.943535476786348e-15
4088,5.282827152298568e-16,2.3427895583490906e-16
4089,3.5163410062338545e-20,6.331601480578823e-20
4090,1.1300061780060363e-14,3.135192705875636e-14
4091,7.365561215086502e-16,4.617734322256202e-15
4092,2.3597797324562807e-14,6.971938721099436e-14
4093,4.93925112924496e-13,6.415083057765459e-13
4094,6.219738184544384e-17,1.401433940632579e-16
4095,7.033161525400666e-15,1.1372629065011945e-14
4096,3.951402406172929e-14,1.7418871793134308e-13
4097,4.815540369534495e-17,2.7677016379959704e-16
4098,4.094722532630477e-18,8.729546833213889e-18
4099,5.632889100825288e-18,1.852368167264638e-18
4100,3.441185102013127e-15,1.0350255291290047e-14
4101,2.4387357015512704e-16,1.3692546082308762e-16
4102,6.8446804536563125e-15,7.095976640727151e-15
4103,3.3070558687700244e-24,7.474135769231266e-25
4104,3.1019951384857555e-18,1.0550366357592537e-17
4105,5.913456075415378e-18,7.935604636454364e-18
4106,2.8807439773854435e-16,4.2119992216448033e-16
4107,2.478022472250603e-16,6.1240248928355465e-16
4108,1.0951539638734477e-12,2.517477632497613e-12
4109,2.6794508331263762e-17,3.858353370464002e-16
4110,8.834594281369997e-13,4.3139085154333043e-13
4111,2.9838239616899556e-14,2.7993786587091332e-14
4112,4.183825783927063e-16,6.668865141457081e-16
4113,3.929983706879129e-20,8.035266750235587e-20
4114,8.543836752447358e-15,5.2209617086650494e-14
4115,6.27755950665409e-18,2.4731176786032505e-17
4116,1.4969673354850406e-16,6.697325497293295e-16
4117,2.2616570249271883e-18,1.3312599990760257e-17
4118,1.988692440543318e-14,1.673716985160863e-14
4119,1.502672640307146e-14,1.960723558415502e-14
4120,3.044963064273103e-15,4.81572794223758e-15
4121,2.5407863511384173e-16,8.687153258417543e-16
4122,7.730767383573332e-17,2.3343614836342685e-16
4123,1.3174407412710423e-15,5.90490745523182e-15
4124,1.2714795627793184e-19,1.399856111330741e-19
4125,1.06587732149619e-15,5.133994019721007e-15
4126,8.681823433715919e-15,1.1685883262125387e-14
4127,3.800210696111939e-14,7.094354469176133e-14
4128,6.098761530792702e-16,1.0051951864758721e-15
4129,7.488823721389392e-19,1.3450286443883706e-17
4130,8.626993549069088e-20,7.566523113218398e-20
4131,6.159396084436071e-23,1.8007883616550723e-22
4132,1.7341365011730395e-14,5.951423541836017e-15
4133,4.6598236851009876e-17,1.2824710453870783e-16
4134,2.9616061705511905e-19,1.3826621425121431e-18
4135,9.408661322243632e-15,2.2727600661279574e-14
4136,8.08195417172842e-21,1.3404071015467192e-19
4137,4.462651857356887e-14,9.3225236457862e-14
4138,1.530570100969389e-17,4.185238119482664e-17
4139,8.42950982302384e-13,5.626557316870898e-13
4140,1.4532967074484783e-21,3.793971765643413e-21
4141,4.895147007536987e-16,9.118348253942695e-16
4142,2.6820875520181103e-15,2.472104812067817e-15
4143,4.446926108332911e-14,3.961893623335514e-14
4144,5.6991909882799796e-15,2.2212322976613662e-15
4145,7.961175139391414e-14,2.5856887437252583e-13
4146,3.88619847094837e-17,1.5891187363978542e-16
4147,5.5894630192696715e-18,2.5617906581149262e-17
4148,8.52625809567413e-16,3.705023459275859e-15
4149,2.718262835605604e-21,1.7761709629408473e-21
4150,3.496796526486529e-15,1.1353464678488495e-14
4151,2.8692152688231693e-20,7.79279097185282e-20
4152,2.8525136411238973e-16,1.1732545181600492e-15
4153,5.967121898503504e-17,7.314770122420206e-17
4154,2.0034651649084195e-17,1.3778700252086277e-16
4155,6.27920355633398e-16,1.3589305897210746e-15
4156,5.533718616401853e-14,5.297944058562179e-14
4157,2.717896064781212e-19,6.919011060419055e-19
4158,3.1122642766580387e-15,5.231698601992934e-15
4159,4.530302813868733e-15,1.344104597238709e-14
4160,1.4321503831864954e-13,7.411051417604165e-14
4161,7.430141262667239e-15,5.301956791034262e-14
4162,3.625122370561063e-15,4.349530152654485e-15
4163,1.3385699698921433e-14,4.3247658154369733e-14
4164,1.589531032882731e-22,1.2721437895061412e-21
4165,3.998812896497367e-18,9.430515747934844e-18
4166,3.6818319961034975e-18,1.4254947793945442e-18
4167,1.8143360738329959e-19,1.2855425008691592e-18
4168,7.282877651398698e-14,6.533158653253558e-14
4169,1.8994579305333796e-18,6.706210605578198e-18
4170,1.374886381335716e-17,8.753817271213029e-17
4171,1.1618363811759007e-15,4.2367843119949434e-15
4172,2.422484399075466e-15,4.181757779811317e-15
4173,2.4410218730730157e-14,2.0064776723444896e-14
4174,1.2670866277259833e-12,1.187227986121792e-12
4175,6.770842335360756e-18,3.153706836693209e-17
4176,7.469464678064706e-16,1.6796682623947607e-15
4177,2.9872821153944045e-23,9.963156234576111e-23
4178,1.0705026801693694e-18,4.756431672992133e-19
4179,2.9306450332689754e-14,6.165433411523372e-14
4180,1.4436641078649134e-13,1.8546816562698252e-13
4181,7.802928234711542e-17,4.0902378939137333e-17
4182,9.002941459316598e-17,1.9450481939602748e-16
4183,1.3476807093045179e-15,1.6349617790145428e-15
4184,5.928901309387749e-18,3.582296875723537e-18
4185,2.760492514005856e-20,8.563172055696976e-21
4186,6.720707257341766e-15,2.8368923591698114e-14
4187,1.754461372941535e-18,2.5062251935003955e-18
4188,2.7154985794339146e-21,1.2121194105581248e-20
